Family,Species,Sample Size,Elev_up,Elev_low,Elev_mid,RS,W_length,B_length,Dry_Weight,CTmax,CTmin,TTrange,STmax,STmin,STR,STmean,Location,DTmax,DTmin,DTmean,DTR
Geometridae,CA_GEO62,5,902,902,902,0,27.306,18.5,0.03924,41.5,7.15,34.35,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Geometridae,CA_GEO67,1,902,902,902,0,16.02,10.57,0.0092,,2.1,,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Geometridae,CA_GEO92,1,902,902,902,0,,9.7,0.0096,,3,,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Erebidae,CA_HER13-2,1,902,902,902,0,15.83,10.44,0.0147,,9.2,,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Lasiocampidae,CA_LAS01,1,902,902,902,0,20.93,17.36,0.0576,42.4,,,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Lasiocampidae,CA_LAS06,2,902,902,902,0,25.32,29.95,0.22445,40.9,2.9,38,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Limacodidae,CA_LIM08,1,902,902,902,0,17.92,19.68,0.0691,,7.4,,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Erebidae,CA_LIT67,1,902,902,902,0,11.66,7.93,0.0051,41.6,,,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Erebidae,CA_LYM23,1,902,902,902,0,19.38,15.23,0.0175,45.3,,,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Erebidae,CA_LYM28,1,902,902,902,0,19.35,13.86,0.0339,,5.9,,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Noctuidae,CA_NOC01,2,902,902,902,0,19.815,18.065,0.0636,43.7,7.9,35.8,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Notodontidae,CA_NOT03,2,902,902,902,0,43.83,39.99,0.3304,44.15,,,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Notodontidae,CA_NOT06,1,902,902,902,0,25.76,20.03,0.0588,,6,,22.91,13.78,9.13,18.86,Malaysia,24.31739366,19.4358349,21.47583767,4.88155876
Drepanidae,CA_DRE13,1,1494,1494,1494,0,13,8.47,0.00539,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Drepanidae,CA_DRE15,1,1494,1494,1494,0,18.54,17.13,0.0575,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_HYP10,2,1494,1494,1494,0,14.6,13.5,0.01119,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_HYP11,1,1494,1494,1494,0,14.04,12.32,0.01067,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_HYP12,1,1494,1494,1494,0,16.55,14.93,0.01971,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_HYP15,1,1494,1494,1494,0,12.52,10.58,0.00698,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSARC12,1,1494,1494,1494,0,13.79,10.04,0.01938,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSARC135,1,1494,1494,1494,0,9.33,5.88,0.00125,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSARC24,1,1494,1494,1494,0,11.07,7.86,0.00353,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Crambidae,CA_RSCRA114,1,1494,1494,1494,0,7.65,7.3,0.00124,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Crambidae,CA_RSCRA118,3,1494,1494,1494,0,7.636666667,7.776666667,0.00509,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Crambidae,CA_RSCRA196,1,1494,1494,1494,0,7.05,5.77,0.0017,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Crambidae,CA_RSCRA227,1,1494,1494,1494,0,12.78,13.82,0.01024,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Crambidae,CA_RSCRA230,1,1494,1494,1494,0,7.41,7.12,,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Crambidae,CA_RSCRA239,1,1494,1494,1494,0,9.64,10.6,0.00394,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Crambidae,CA_RSCRA54,1,1494,1494,1494,0,11.33,11.35,0.01067,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSERE112,1,1494,1494,1494,0,7.56,6.11,0.00203,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSERE113,1,1494,1494,1494,0,8.66,6.56,0.00211,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSERE46,2,1494,1494,1494,0,8.175,7.45,0.001835,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSERE48,1,1494,1494,1494,0,6.07,5.46,0.00182,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSERE50,1,1494,1494,1494,0,9.86,7.97,0.00442,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSERE68,1,1494,1494,1494,0,9.25,9.05,0.00358,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSERE69,1,1494,1494,1494,0,9.18,8.29,0.0046,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSERE99,1,1494,1494,1494,0,6.45,5.76,0.00185,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Geometridae,CA_RSGEO125,1,1494,1494,1494,0,6.92,6.23,0.00072,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Geometridae,CA_RSGEO154,1,1494,1494,1494,0,11.55,9.31,0.00373,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Geometridae,CA_RSGEO62,1,1494,1494,1494,0,15.8,12.36,0.02049,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Geometridae,CA_RSGEO86,1,1494,1494,1494,0,20.62,17.39,0.03648,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Geometridae,CA_RSGEO88,1,1494,1494,1494,0,20.88,15.13,0.02463,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSHER21,1,1494,1494,1494,0,10.85,9.77,0.00471,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSHER26,1,1494,1494,1494,0,14.49,13.34,0.01868,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSHER42,1,1494,1494,1494,0,9.21,7.98,0.00298,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Erebidae,CA_RSHER45,1,1494,1494,1494,0,8.98,8.47,0.00441,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Noctuidae,CA_RSNOC08,1,1494,1494,1494,0,13.14,16.28,0.02779,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Nolidae,CA_RSNOL04,1,1494,1494,1494,0,12.19,12.6,0.02047,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Nolidae,CA_RSNOL37,1,1494,1494,1494,0,7.38,5.8,0.00189,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Nolidae,CA_RSNOL72,1,1494,1494,1494,0,8.13,6.42,0.00359,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Nolidae,CA_RSNOL93,1,1494,1494,1494,0,6.95,6.12,0.00166,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Nolidae,CA_RSNOL94,1,1494,1494,1494,0,6.59,6.39,0.00215,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Pyralidae,CA_RSPYR11,1,1494,1494,1494,0,11.97,11.97,0.01695,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Tortricidae,CA_RSTOR05,1,1494,1494,1494,0,7.94,6.21,0.00356,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Uraniidae,CA_RSURA05,1,1494,1494,1494,0,9.55,7.87,0.00436,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.90593944,14.85622206,17.72166674,6.049717376
Endromidae,CA_END01,3,1493,903,1198,590,25.62666667,20.41666667,0.1225,42.4,6.2,36.2,24.08,14.84,9.24,19.95,Malaysia,23.01377761,17.56559192,19.83409486,5.448185694
Erebidae,CA_HER30,2,1493,903,1198,590,18.375,16.81,0.0295,,3.4,,24.08,14.84,9.24,19.95,Malaysia,23.01377761,17.56559192,19.83409486,5.448185694
Erebidae,CA_LYM10-2,3,1493,903,1198,590,13.47,9.306666667,0.005766667,41.06666667,,,24.08,14.84,9.24,19.95,Malaysia,23.01377761,17.56559192,19.83409486,5.448185694
Erebidae,CA_LYM26,3,1493,903,1198,590,18.19333333,13.96333333,0.044433333,42.7,,,24.08,14.84,9.24,19.95,Malaysia,23.01377761,17.56559192,19.83409486,5.448185694
Pyralidae,CA_PYR27,3,1493,903,1198,590,8.783333333,8.126666667,0.0039,43.26666667,,,24.08,14.84,9.24,19.95,Malaysia,23.01377761,17.56559192,19.83409486,5.448185694
Erebidae,CA_ERE13,2,1800,1372,1586,428,20.735,18.945,0.050315,,4.7,,21.71,12.74,8.97,17.78,Malaysia,20.25554374,14.70894864,17.25835476,5.5465951
Erebidae,CA_ERE33,3,1800,1372,1586,428,17.24333333,16.36333333,0.028453333,42.3,14.2,28.1,21.71,12.74,8.97,17.78,Malaysia,20.25554374,14.70894864,17.25835476,5.5465951
Geometridae,CA_GEO-Larentiinae-7,3,1800,1493,1646.5,307,10.05,8.08,0.004173333,,1.3,,21.19,12.2,8.99,17.24,Malaysia,19.82848621,14.6173422,16.95518163,5.211144011
Geometridae,CA_GEO50-2,2,1800,1493,1646.5,307,17.36,11.225,0.01821,,1.8,,21.19,12.2,8.99,17.24,Malaysia,19.82848621,14.6173422,16.95518163,5.211144011
Geometridae,CA_GEO-Zythos-1,5,1374,509,941.5,865,20.806,14.972,0.02297,42.2,5.3,36.9,23.36,14.21,9.15,19.3,Malaysia,24.15568668,19.35868601,21.35935174,4.797000661
Geometridae,CA_GEO134-2,12,1374,509,941.5,865,20.80272727,15.87333333,0.064609167,43,3.266666667,39.73333333,23.36,14.21,9.15,19.3,Malaysia,24.15568668,19.35868601,21.35935174,4.797000661
Geometridae,CA_GEO20,23,1374,509,941.5,865,18.245,14.51869565,0.014204348,43.2,2.7625,40.4375,23.36,14.21,9.15,19.3,Malaysia,24.15568668,19.35868601,21.35935174,4.797000661
Erebidae,CA_HER16-2,2,1374,509,941.5,865,10.77,10.515,0.00963,,4.4,,23.36,14.21,9.15,19.3,Malaysia,24.15568668,19.35868601,21.35935174,4.797000661
Erebidae,CA_LIT41,12,1374,509,941.5,865,16.97916667,16.2675,0.033555,41.5,4.9,36.6,23.36,14.21,9.15,19.3,Malaysia,24.15568668,19.35868601,21.35935174,4.797000661
Notodontidae,CA_NOT16,3,1374,509,941.5,865,21.01333333,21.79333333,0.07359,42.1,,,23.36,14.21,9.15,19.3,Malaysia,24.15568668,19.35868601,21.35935174,4.797000661
Geometridae,CA_GEO04,18,1959,140,1049.5,1819,14.58333333,11.61,0.012107222,40.87142857,1.14,39.73142857,24.71,15.5,9.21,20.6,Malaysia,23.68791697,18.78708423,20.8262564,4.900832747
Geometridae,CA_GEO14,19,1959,140,1049.5,1819,25.86894737,18.59736842,0.035997368,37.25714286,3.771428571,33.48571429,24.71,15.5,9.21,20.6,Malaysia,23.68791697,18.78708423,20.8262564,4.900832747
Geometridae,CA_GEO19,7,1959,140,1049.5,1819,17.48857143,11.99857143,0.017421429,38.1,2,36.1,24.71,15.5,9.21,20.6,Malaysia,23.68791697,18.78708423,20.8262564,4.900832747
Geometridae,CA_GEO80,44,1959,140,1049.5,1819,18.3597561,14.07136364,0.033131818,39.15333333,2.088235294,37.06509804,24.71,15.5,9.21,20.6,Malaysia,23.68791697,18.78708423,20.8262564,4.900832747
Erebidae,CA_LIT01,31,1959,140,1049.5,1819,18.58774194,13.20129032,0.074096129,29.54,3.4,26.14,24.71,15.5,9.21,20.6,Malaysia,23.68791697,18.78708423,20.8262564,4.900832747
Erebidae,CA_LIT03,39,1959,140,1049.5,1819,17.39948718,12.68461538,0.021517179,39.65555556,1.511111111,38.14444444,24.71,15.5,9.21,20.6,Malaysia,23.68791697,18.78708423,20.8262564,4.900832747
Geometridae,CA_GEO101,5,1066,796,931,270,13.084,11.714,0.006652,41.9,1.8,40.1,23.23,14.08,9.15,19.17,Malaysia,24.19867208,19.37919394,21.39031636,4.819478131
Erebidae,CA_RSARC128,3,1066,796,931,270,8.036666667,6.023333333,0.00187,,,,23.23,14.08,9.15,19.17,Malaysia,24.19867208,19.37919394,21.39031636,4.819478131
Erebidae,CA_RSARC16,4,1066,796,931,270,11.895,9.1325,0.008285,,,,23.23,14.08,9.15,19.17,Malaysia,24.19867208,19.37919394,21.39031636,4.819478131
Erebidae,CA_RSARC75,2,1066,796,931,270,10.64,8.655,0.005355,,,,23.23,14.08,9.15,19.17,Malaysia,24.19867208,19.37919394,21.39031636,4.819478131
Erebidae,CA_RSARC82,2,1066,796,931,270,6.95,5.465,0.00177,,,,23.23,14.08,9.15,19.17,Malaysia,24.19867208,19.37919394,21.39031636,4.819478131
Crambidae,CA_RSCRA130,2,1066,796,931,270,13.805,14.275,0.010775,,,,23.23,14.08,9.15,19.17,Malaysia,24.19867208,19.37919394,21.39031636,4.819478131
Crambidae,CA_RSCRA46,3,1066,796,931,270,8.873333333,8.53,0.004776667,,,,23.23,14.08,9.15,19.17,Malaysia,24.19867208,19.37919394,21.39031636,4.819478131
Geometridae,CA_RSGEO173,2,1066,796,931,270,7.81,5.895,0.002515,,,,23.23,14.08,9.15,19.17,Malaysia,24.19867208,19.37919394,21.39031636,4.819478131
Geometridae,CA_RSGEO174,3,1066,796,931,270,8.023333333,6.475,0.002146667,,,,23.23,14.08,9.15,19.17,Malaysia,24.19867208,19.37919394,21.39031636,4.819478131
Pyralidae,CA_RSPYR50,2,1066,796,931,270,10.885,10.18,0.011215,,,,23.23,14.08,9.15,19.17,Malaysia,24.19867208,19.37919394,21.39031636,4.819478131
Geometridae,CA_GEO108,13,1374,800,1087,574,12.53230769,9.293846154,0.00763,34.78,0.75,34.03,24.79,15.56,9.23,20.66,Malaysia,23.51767976,18.47862657,20.57571056,5.039053188
Geometridae,CA_GEO124,13,1494,903,1198.5,591,14.92,11.78076923,0.011271538,42.1,1.6,40.5,24.08,14.84,9.24,19.95,Malaysia,23.01150778,17.56147915,19.83075425,5.450028633
Erebidae,CA_LIT12,17,1494,903,1198.5,591,10.84529412,8.540588235,0.004092941,40.725,0.8,39.925,24.08,14.84,9.24,19.95,Malaysia,23.01150778,17.56147915,19.83075425,5.450028633
Geometridae,CA_GEO128,22,1494,796,1145,698,17.675,13.76545455,0.015059091,41.1,2.028571429,39.07142857,24.42,15.19,9.23,20.29,Malaysia,23.25437954,18.0015454,20.18819965,5.252834137
Erebidae,CA_LIT28-2,5,1494,796,1145,698,8.87,6.434,0.00294,43.1,,,24.42,15.19,9.23,20.29,Malaysia,23.25437954,18.0015454,20.18819965,5.252834137
Crambidae,CA_RSCRA107,4,1494,796,1145,698,9.24,9.513333333,0.00635,,,,24.42,15.19,9.23,20.29,Malaysia,23.25437954,18.0015454,20.18819965,5.252834137
Erebidae,CA_RSHER19,4,1494,796,1145,698,11.28,9.6575,0.0084525,,,,24.42,15.19,9.23,20.29,Malaysia,23.25437954,18.0015454,20.18819965,5.252834137
Geometridae,CA_GEO132,3,1959,1493,1726,466,10.2,7.99,0.003233333,41.95,1,40.95,20.49,11.48,9.02,16.53,Malaysia,19.26731144,14.49696679,16.55679711,4.770344646
Nolidae,CA_NOL01,5,1959,1493,1726,466,17.18,12.726,0.02296,38.6,1.35,37.25,20.49,11.48,9.02,16.53,Malaysia,19.26731144,14.49696679,16.55679711,4.770344646
Geometridae,CA_GEO135,8,1800,509,1154.5,1291,21.33,16.40875,0.0191425,42.95,3.125,39.825,24.36,15.12,9.23,20.23,Malaysia,23.21125278,17.9234028,20.12472804,5.287849982
Erebidae,CA_HER34,6,1800,509,1154.5,1291,15.055,13.725,0.015335,41.775,,,24.36,15.12,9.23,20.23,Malaysia,23.21125278,17.9234028,20.12472804,5.287849982
Geometridae,CA_GEO149,3,1959,1374,1666.5,585,9.756666667,7.663333333,0.002873333,40.9,2.8,38.1,21.01,12.02,9,17.06,Malaysia,19.68731017,14.58705907,16.85495911,5.100251089
Erebidae,CA_LIT84,3,1959,1374,1666.5,585,22.80666667,17.01666667,0.06676,39.75,,,21.01,12.02,9,17.06,Malaysia,19.68731017,14.58705907,16.85495911,5.100251089
Geometridae,CA_GEO21,3,1066,800,933,266,20.42,18.2,0.041083333,44.3,,,23.26,14.11,9.15,19.19,Malaysia,24.19048438,19.37528767,21.38441834,4.815196708
Geometridae,CA_RSGEO97,2,1066,800,933,266,10.92,9.32,0.00791,,,,23.26,14.11,9.15,19.19,Malaysia,24.19048438,19.37528767,21.38441834,4.815196708
Geometridae,CA_GEO36,5,1959,903,1431,1056,26.118,17.148,0.03546,41.8,12.175,29.625,22.76,13.65,9.11,18.73,Malaysia,21.41275559,15.45379091,18.18153575,5.958964672
Geometridae,CA_GEO82,5,1959,903,1431,1056,18.1125,13.932,0.01504,38.83333333,0.7,38.13333333,22.76,13.65,9.11,18.73,Malaysia,21.41275559,15.45379091,18.18153575,5.958964672
Geometridae,CA_GEO87_2,2,1959,903,1431,1056,17.975,13.16,0.0215,,2.75,,22.76,13.65,9.11,18.73,Malaysia,21.41275559,15.45379091,18.18153575,5.958964672
Erebidae,CA_HER17-2,5,1959,903,1431,1056,10.442,9.874,0.00634,40.5,2.95,37.55,22.76,13.65,9.11,18.73,Malaysia,21.41275559,15.45379091,18.18153575,5.958964672
Lasiocampidae,CA_LAS02,7,1959,903,1431,1056,25.41571429,20.40571429,0.103685714,43.4,4.7,38.7,22.76,13.65,9.11,18.73,Malaysia,21.41275559,15.45379091,18.18153575,5.958964672
Geometridae,CA_GEO46,3,1494,140,817,1354,18.73666667,14.46666667,0.030533333,,3.9,,25.48,16.39,9.09,21.44,Malaysia,24.6653707,19.60185148,21.7265036,5.063519226
Geometridae,CA_GEO55,12,1800,140,970,1660,25.73416667,19.57083333,0.052628333,44.3,3.075,41.225,23.72,14.55,9.17,19.64,Malaysia,24.03901202,19.30302163,21.27530494,4.735990387
Geometridae,CA_GEO76,5,1494,470,982,1024,19.9975,15.945,0.038466,,9.6,,23.87,14.69,9.18,19.78,Malaysia,23.98988585,19.27958399,21.23991681,4.710301851
Erebidae,CA_LIT12-2,6,1494,470,982,1024,10.26833333,6.721666667,0.005106667,38.9,-0.9,39.8,23.87,14.69,9.18,19.78,Malaysia,23.98988585,19.27958399,21.23991681,4.710301851
Erebidae,CA_LIT52,14,1494,470,982,1024,6.839285714,5.691538462,0.001237857,44.18571429,-2.38,46.56571429,23.87,14.69,9.18,19.78,Malaysia,23.98988585,19.27958399,21.23991681,4.710301851
Crambidae,CA_RSCRA119,4,1494,470,982,1024,9.4025,10.42,0.00331,,,,23.87,14.69,9.18,19.78,Malaysia,23.98988585,19.27958399,21.23991681,4.710301851
Crambidae,CA_RSCRA141,6,1494,470,982,1024,7.526666667,7.492,0.001791667,,,,23.87,14.69,9.18,19.78,Malaysia,23.98988585,19.27958399,21.23991681,4.710301851
Erebidae,CA_RSHYPENO01,11,1494,470,982,1024,6.732727273,6.287272727,0.001144,,,,23.87,14.69,9.18,19.78,Malaysia,23.98988585,19.27958399,21.23991681,4.710301851
Geometridae,CA_GEO80-2,3,903,902,902.5,1,19.74333333,14.2,0.0147,42.3,2.7,39.6,22.9,13.76,9.13,18.85,Malaysia,24.31534674,19.43485833,21.47436317,4.880488404
Geometridae,CA_GEO85-3,18,1956,509,1232.5,1447,18.74277778,15.10111111,0.024836667,41.6,3.933333333,37.66666667,23.87,14.62,9.25,19.73,Malaysia,22.85715938,17.28181088,19.60359268,5.575348499
Erebidae,CA_HER14,15,1956,509,1232.5,1447,12.322,11.362,0.010975333,42.51428571,5.085714286,37.42857143,23.87,14.62,9.25,19.73,Malaysia,22.85715938,17.28181088,19.60359268,5.575348499
Erebidae,CA_HER14-2,13,1956,509,1232.5,1447,12.47181818,10.56769231,0.009972308,41.3,4,37.3,23.87,14.62,9.25,19.73,Malaysia,22.85715938,17.28181088,19.60359268,5.575348499
Erebidae,CA_HER15,25,1956,509,1232.5,1447,11.1092,10.0036,0.0084772,41.23333333,5.633333333,35.6,23.87,14.62,9.25,19.73,Malaysia,22.85715938,17.28181088,19.60359268,5.575348499
Erebidae,CA_LYM-Euproctis-09,3,1956,509,1232.5,1447,8.863333333,6.57,0.00313,43.4,2.3,41.1,23.87,14.62,9.25,19.73,Malaysia,22.85715938,17.28181088,19.60359268,5.575348499
Erebidae,CA_HER07,11,796,470,633,326,9.161818182,8.209090909,0.003500909,42.63333333,-1.9,44.53333333,27.5,18.37,9.13,23.41,Malaysia,25.41863867,19.96122855,22.26912158,5.457410118
Erebidae,CA_LIT73,7,796,470,633,326,7.872857143,6.187142857,0.003715714,,-0.8,,27.5,18.37,9.13,23.41,Malaysia,25.41863867,19.96122855,22.26912158,5.457410118
Erebidae,CA_LYM15,5,796,470,633,326,16.636,12.526,0.02341,41.8,1.9,39.9,27.5,18.37,9.13,23.41,Malaysia,25.41863867,19.96122855,22.26912158,5.457410118
Erebidae,CA_RSARC104,2,796,470,633,326,8.015,6.125,0.001635,,,,27.5,18.37,9.13,23.41,Malaysia,25.41863867,19.96122855,22.26912158,5.457410118
Crambidae,CA_RSCRA06,2,796,470,633,326,10.06,9.03,0.00711,,,,27.5,18.37,9.13,23.41,Malaysia,25.41863867,19.96122855,22.26912158,5.457410118
Crambidae,CA_RSCRA106,2,796,470,633,326,10.86,9.95,0.008425,,,,27.5,18.37,9.13,23.41,Malaysia,25.41863867,19.96122855,22.26912158,5.457410118
Crambidae,CA_RSCRA240,2,796,470,633,326,8.945,8.63,0.0033,,,,27.5,18.37,9.13,23.41,Malaysia,25.41863867,19.96122855,22.26912158,5.457410118
Noctuidae,CA_RSNOC05,2,796,470,633,326,12.14,14.355,0.031425,,,,27.5,18.37,9.13,23.41,Malaysia,25.41863867,19.96122855,22.26912158,5.457410118
Erebidae,CA_HER12,5,1959,470,1214.5,1489,12.046,10.642,0.00676,38.45,-1.8,40.25,23.98,14.74,9.24,19.85,Malaysia,22.93887324,17.42987055,19.72385469,5.509002688
Erebidae,CA_LIT33,25,1959,470,1214.5,1489,8.589583333,5.871666667,0.0023376,36.4875,-1.5,37.9875,23.98,14.74,9.24,19.85,Malaysia,22.93887324,17.42987055,19.72385469,5.509002688
Erebidae,CA_LYM19,10,1959,470,1214.5,1489,20.482,18.828,0.07502,41.7,4.1,37.6,23.98,14.74,9.24,19.85,Malaysia,22.93887324,17.42987055,19.72385469,5.509002688
Erebidae,CA_LIT08,22,1800,903,1351.5,897,12.33454545,8.805909091,0.009044091,42.34,2.216666667,40.12333333,23.11,13.85,9.26,18.97,Malaysia,22.0523093,16.2078659,18.76184664,5.844443403
Erebidae,CA_LIT85,18,1800,903,1351.5,897,15.59666667,11.11944444,0.012413333,38.4,2.475,35.925,23.11,13.85,9.26,18.97,Malaysia,22.0523093,16.2078659,18.76184664,5.844443403
Erebidae,CA_LIT38,13,1956,796,1376,1160,8.967692308,7.449166667,0.003503077,42.9,0.35,42.55,22.98,13.72,9.26,18.83,Malaysia,21.85521413,15.97547801,18.58300869,5.879736121
Erebidae,CA_LIT60-2,4,1959,902,1430.5,1057,16.8325,13.42,0.0336575,41.03333333,,,22.76,13.65,9.11,18.73,Malaysia,21.41677794,15.45853352,18.1851855,5.958244413
Notodontidae,CA_NOT09,4,1959,902,1430.5,1057,22.565,19.85,0.121925,41.1,,,22.76,13.65,9.11,18.73,Malaysia,21.41677794,15.45853352,18.1851855,5.958244413
Erebidae,CA_LYM-Euproctis-05,4,1372,140,756,1232,13.6125,10.375,0.0111275,43.4,,,26.45,17.36,9.09,22.4,Malaysia,24.91509541,19.72099279,21.90639325,5.19410262
Erebidae,CA_LYM07,6,1956,470,1213,1486,9.98,6.97,0.004346667,42.8,0.4,42.4,23.99,14.75,9.24,19.85,Malaysia,22.94568273,17.44220886,19.73387652,5.50347387
Nolidae,CA_NOL-trilineata,14,1956,470,1213,1486,10.56615385,9.531428571,0.006649286,44.43333333,1.4,43.03333333,23.99,14.75,9.24,19.85,Malaysia,22.94568273,17.44220886,19.73387652,5.50347387
Noctuidae,CA_LYM10-3,3,903,796,849.5,107,12.045,10.21666667,0.00695,41.5,1.2,40.3,24.49,15.39,9.1,20.45,Malaysia,24.53232066,19.53837455,21.63066074,4.993946107
Noctuidae,CA_NOC252,2,1494,1374,1434,120,18.83,18.455,0.09806,,,,22.75,13.65,9.1,18.72,Malaysia,21.38862148,15.42533526,18.15963723,5.96328623
Geometridae,CA_RSGEO93,2,1494,1374,1434,120,20.36,15.4,0.02361,,,,22.75,13.65,9.1,18.72,Malaysia,21.38862148,15.42533526,18.15963723,5.96328623
Noctuidae,CA_RSNOCPlusiinae03,3,1494,1374,1434,120,14.32666667,16.69,0.033843333,,,,22.75,13.65,9.1,18.72,Malaysia,21.38862148,15.42533526,18.15963723,5.96328623
